theta1,theta2,theta3,thetadot1,thetadot2,thetadot3,tau1,tau2,tau3
0.282828261238105,-0.0734953226905937,0.403947994231579,0.282828261238105,-0.0734953226905937,0.403947994231579,0.583333468934606,0.353012545885812,-0.587215497935498
0.284059941608679,-0.0771682414873665,0.408983725152126,0.284059941608679,-0.0771682414873665,0.408983725152126,0.583334453607839,0.383029905792415,-0.581642015863641
0.285261011789348,-0.0807287884282307,0.414091207801284,0.285261011789348,-0.0807287884282307,0.414091207801284,0.58333386092315,0.413056912427602,-0.585015282843241
0.286429858905701,-0.0841735049897785,0.418877141710452,0.286429858905701,-0.0841735049897785,0.418877141710452,0.583334297564815,0.443084077071219,-0.582392254121087
0.287565010760589,-0.0874995134567797,0.423630797477951,0.287565010760589,-0.0874995134567797,0.423630797477951,0.583333846678555,0.473097539879546,-0.584108413696659
0.288664917133227,-0.0907041090298626,0.428154373626251,0.288664917133227,-0.0907041090298626,0.428154373626251,0.583335898426599,0.503124845953791,-0.582847275303052
0.28972816128005,-0.0937836476960947,0.432587799182812,0.28972816128005,-0.0937836476960947,0.432587799182812,0.583333969701971,0.533146681011065,-0.583702890865394
0.290753115599838,-0.096735448026983,0.436832493206713,0.290753115599838,-0.096735448026983,0.436832493206713,0.583334899919448,0.563173310387671,-0.583088731211762
0.29173845779703,-0.0995563493204444,0.440956204278655,0.29173845779703,-0.0995563493204444,0.440956204278655,0.58333264148691,0.593190311150801,-0.58351133335319
0.292682618890224,-0.102243717408065,0.44490971290238,0.292682618890224,-0.102243717408065,0.44490971290238,0.583336188429291,0.623207281221379,-0.583213756670389
0.293584369930228,-0.104794468724313,0.448725544154252,0.293584369930228,-0.104794468724313,0.448725544154252,0.583333030891434,0.653234025215924,-0.583420290710149
0.29444202516151,-0.107205430926807,0.452379086275291,0.29444202516151,-0.107205430926807,0.452379086275291,0.583335108438876,0.642715110490062,-0.583274574563226
0.295254429747689,-0.110504912128203,0.45588561834079,0.295254429747689,-0.110504912128203,0.45588561834079,0.583334143389936,0.612185277735193,-0.583376919964569
0.296020273032485,-0.114403898742965,0.459232759824763,0.296020273032485,-0.114403898742965,0.459232759824763,0.583334394913301,0.582539602154529,-0.583304546536621
0.296739597369527,-0.118305723419717,0.462429076074723,0.296739597369527,-0.118305723419717,0.462429076074723,0.58333407899809,0.593220138647027,-0.583355087379769
0.297413508422095,-0.121073823938526,0.46547064510232,0.297413508422095,-0.121073823938526,0.46547064510232,0.583334443878401,0.580877305764579,-0.583319744734322
0.298043504794889,-0.124062233131882,0.46836365731699,0.298043504794889,-0.124062233131882,0.46836365731699,0.583334135588627,0.587205649914025,-0.583344462074225
0.2986303543967,-0.126521073645834,0.471106716167402,0.2986303543967,-0.126521073645834,0.471106716167402,0.583334409889242,0.58164991125893,-0.583327175432056
0.299174735974506,-0.129057200920274,0.473703012836373,0.299174735974506,-0.129057200920274,0.473703012836373,0.583334191581184,0.58501031172584,-0.583339269528846
0.299677032590756,-0.131280971239399,0.476152125051959,0.299677032590756,-0.131280971239399,0.476152125051959,0.583334369897949,0.582396175619533,-0.5833308103188
0.300137672640999,-0.13348285821767,0.478455964306579,0.300137672640999,-0.13348285821767,0.478455964306579,0.583334231855751,0.584106159746505,-0.583336728581514
0.300556971974032,-0.135467960591386,0.480614722381537,0.300556971974032,-0.135467960591386,0.480614722381537,0.583334340202286,0.582847599014263,-0.583332589786377
0.300935295418983,-0.137377937277383,0.482629757951577,0.300935295418983,-0.137377937277383,0.482629757951577,0.583334257721392,0.58370187166239,-0.583335485700579
0.301272959013954,-0.139116585015718,0.484501600951655,0.301272959013954,-0.139116585015718,0.484501600951655,0.583334321011435,0.583089076817191,-0.583333459957656
0.301570311511785,-0.14075367225503,0.486231359750169,0.301570311511785,-0.14075367225503,0.486231359750169,0.583334273384983,0.583512319678296,-0.583334877417289
0.301827679299397,-0.142242159721885,0.487819741822587,0.301827679299397,-0.142242159721885,0.487819741822587,0.583334309417484,0.583212332486637,-0.583333885847921
0.302045408704401,-0.143616746400498,0.489267741295453,0.302045408704401,-0.143616746400498,0.489267741295453,0.583334282548208,0.583421223956305,-0.583334579682753
0.302223836073472,-0.144854720577279,0.490576158894476,0.302223836073472,-0.144854720577279,0.490576158894476,0.583334302438165,0.583273992160557,-0.583334088854632
0.302363309909613,-0.145973602627225,0.491745938354323,0.302363309909613,-0.145973602627225,0.491745938354323,0.583334287991407,0.5833769078912,-0.583334439398382
0.302464174914719,-0.146962685723101,0.492777930410264,0.302464174914719,-0.146962685723101,0.492777930410264,0.583334298711529,0.583304560309931,-0.583334193310758
0.302526783492904,-0.14783106163532,0.493673059286909,0.302526783492904,-0.14783106163532,0.493673059286909,0.583334290785801,0.583355222062919,-0.583334365075466
0.302551487388172,-0.14857394248028,0.494432204684115,0.302551487388172,-0.14857394248028,0.494432204684115,0.583334296643507,0.583319651582009,-0.583334244761326
0.302538643612958,-0.149196283682964,0.495056284825346,0.302538643612958,-0.149196283682964,0.495056284825346,0.583334292340037,0.58334458088873,-0.58333432883447
0.302488610045121,-0.149696216764482,0.4955461981024,0.302488610045121,-0.149696216764482,0.4955461981024,0.583334295505589,0.583327087627866,-0.552815423979076
0.302401748496901,-0.150076669285697,0.496678876630483,0.302401748496901,-0.150076669285697,0.496678876630483,0.583334305733342,0.583339364888678,-0.522310518539713
0.302278437676972,-0.150337410257788,0.497856432950882,0.302278437676972,-0.150337410257788,0.497856432950882,0.583335563722329,0.583332017334416,-0.491822160582005
0.302119156621302,-0.150481406530459,0.498944920959692,0.302119156621302,-0.150481406530459,0.498944920959692,0.583333454522624,0.583335940169147,-0.461352947379686
0.301924287225442,-0.1505106921621,0.49991704908753,0.301924287225442,-0.1505106921621,0.49991704908753,0.583333348635449,0.583331606532948,-0.430905057043786
0.301694448369763,-0.150428449529726,0.500770042956901,0.301694448369763,-0.150428449529726,0.500770042956901,0.583335006169581,0.583336228634569,-0.400479414099614
0.301430169609408,-0.150237198028804,0.501506780237656,0.301430169609408,-0.150237198028804,0.501506780237656,0.583334524214129,0.583333667121052,-0.37007705430319
0.301131864959809,-0.149940146708158,0.50213141802059,0.301131864959809,-0.149940146708158,0.50213141802059,0.583334696806585,0.583335298101152,-0.339699451350509
0.300800089839667,-0.149539951213192,0.502648378699805,0.300800089839667,-0.149539951213192,0.502648378699805,0.583334843693669,0.583334422051785,-0.309346434485126
0.300435341108452,-0.14903958844431,0.503062169710169,0.300435341108452,-0.14903958844431,0.503062169710169,0.583332737429707,0.58333303320817,-0.279018925564077
0.300038060290452,-0.148441875058622,0.503377272071576,0.300038060290452,-0.148441875058622,0.503377272071576,0.583334759767493,0.583334552354805,-0.248717313689583
0.299608892577805,-0.147749542229813,0.503598156078509,0.299608892577805,-0.147749542229813,0.503598156078509,0.583333529327881,0.583333674828868,-0.218441893036978
0.29914817704444,-0.146965510650116,0.503729273535962,0.29914817704444,-0.146965510650116,0.503729273535962,0.583334293719176,0.583334191694276,-0.188192896241908
0.298656501310323,-0.146092499990937,0.503775054907224,0.298656501310323,-0.146092499990937,0.503775054907224,0.583333995763141,0.583334067342969,-0.157970476763664
0.29813429587106,-0.145133319088888,0.503739909029609,0.29813429587106,-0.145133319088888,0.503739909029609,0.583334603986661,0.583334553804911,-0.127775373740823
0.297582080407543,-0.144090700308118,0.503628205977682,0.297582080407543,-0.144090700308118,0.503628205977682,0.583334199530051,0.583334234747324,-0.097606378397428
0.297000293361622,-0.142967413043691,0.503444337448281,0.297000293361622,-0.142967413043691,0.503444337448281,0.583334447430757,0.583334422751653,-0.0674639837415183
0.29638944297505,-0.141766152274657,0.503192637603952,0.29638944297505,-0.141766152274657,0.503192637603952,0.583334269660582,0.583334286990657,-0.0373479690678533
0.295749980875597,-0.140489636931577,0.502877426365124,0.295749980875597,-0.140489636931577,0.502877426365124,0.583334367918877,0.583334354732549,-0.00725825475551523
0.295082388190851,-0.139140543205429,0.502502997444143,0.295082388190851,-0.139140543205429,0.502502997444143,0.583333654464302,0.583333664048012,0.0227823662422646
0.29438710443163,-0.13772156161923,0.502073037520685,0.29438710443163,-0.13772156161923,0.502073037520685,0.583336774573589,0.583336767532228,0.0528107591221794
0.293664702494528,-0.136235231727493,0.501592591780974,0.293664702494528,-0.136235231727493,0.501592591780974,0.583332152862028,0.583332158040289,0.0828325943630927
0.292915370343547,-0.134684452456961,0.501066201766442,0.292915370343547,-0.134684452456961,0.501066201766442,0.583335576383447,0.583335572877094,0.112860515190711
0.292139900888491,-0.13307149813819,0.500498451949178,0.292139900888491,-0.13307149813819,0.500498451949178,0.583333258940891,0.583333261452919,0.142874573578394
0.291338470329026,-0.131399237059593,0.499893089776017,0.291338470329026,-0.131399237059593,0.499893089776017,0.583334925874408,0.583334924161724,0.172888549662
0.290511708987931,-0.129670063684032,0.499254511484546,0.290511708987931,-0.129670063684032,0.499254511484546,0.583333774132934,0.583333775452831,0.202916251969069
0.28965992768272,-0.12788667009472,0.49858724402712,0.28965992768272,-0.12788667009472,0.49858724402712,0.583334582607719,0.583334581764959,0.232933950949174
0.288783655828151,-0.126051509281274,0.497894871860933,0.288783655828151,-0.126051509281274,0.497894871860933,0.583333997015843,0.583333997257126,0.262961790174792
0.287883263007549,-0.124167172894134,0.497181862571062,0.287883263007549,-0.124167172894134,0.497181862571062,0.583334347809537,0.583334347744347,0.292975510180985
0.286959223856598,-0.12223612654969,0.496451738380439,0.286959223856598,-0.12223612654969,0.496451738380439,0.583334548928551,0.583334549171718,0.322992959019644
0.286011947110233,-0.120260880366851,0.495708858548352,0.286011947110233,-0.120260880366851,0.495708858548352,0.583333487181348,0.583333487008333,0.353006648343549
0.28504182269111,-0.118243941501297,0.494957110672905,0.28504182269111,-0.118243941501297,0.494957110672905,0.583334403370881,0.583334403500606,0.383034006416641
0.284049343847425,-0.116187691835233,0.494200889909328,0.284049343847425,-0.116187691835233,0.494200889909328,0.583333906544664,0.583333906467638,0.413047519703394
0.2830348556816,-0.114094639514198,0.493443546317934,0.2830348556816,-0.114094639514198,0.493443546317934,0.583334253016545,0.58333425308687,0.443074668685626
0.281998809936008,-0.111967164124902,0.492689571742036,0.281998809936008,-0.111967164124902,0.492689571742036,0.583333885735226,0.583333885698931,0.473102073248474
0.280941582558444,-0.109807698733495,0.491942661098166,0.280941582558444,-0.109807698733495,0.491942661098166,0.583335984632443,0.583335984677087,0.503129049173304
0.279863649454055,-0.107618554217416,0.491206632060204,0.279863649454055,-0.107618554217416,0.491206632060204,0.5833338777979,0.583333877785176,0.533155703583767
0.278765255625879,-0.105402249965934,0.490485332105009,0.278765255625879,-0.105402249965934,0.490485332105009,0.583334948313537,0.58333494834069,0.563182348795327
0.277646947471638,-0.103160981222988,0.48978260203785,0.277646947471638,-0.103160981222988,0.48978260203785,0.583332600740281,0.583332600739204,0.593195680723404
0.276508981489637,-0.100897210273653,0.489101916170508,0.276508981489637,-0.100897210273653,0.489101916170508,0.583336213158102,0.583336213183296,0.623212754815891
0.275351950820302,-0.0986130395603011,0.48844741803513,0.275351950820302,-0.0986130395603011,0.48844741803513,0.583333011785349,0.58333301158894,0.653226051066225
0.274175958842537,-0.0963110376868673,0.487822759523148,0.274175958842537,-0.0963110376868673,0.487822759523148,0.583335121279395,0.583335121502362,0.64271400733291
0.272981626815471,-0.0939932316459156,0.486201296859905,0.272981626815471,-0.0939932316459156,0.486201296859905,0.583334134248395,0.583334134133662,0.612184159084165
0.27176914868875,-0.0916617722106126,0.483872421594628,0.27176914868875,-0.0916617722106126,0.483872421594628,0.583334401041793,0.583334400565001,0.582538448116251
0.270538847756945,-0.089317277418064,0.481433725751637,0.270538847756945,-0.089317277418064,0.481433725751637,0.583334074681413,0.583334075213277,0.593220019693349
0.269290837993302,-0.0869591246761605,0.480022645930692,0.269290837993302,-0.0869591246761605,0.480022645930692,0.583334446897537,0.583334446630997,0.580876943522521
0.268025260968152,-0.0845862490113547,0.478285928242783,0.268025260968152,-0.0845862490113547,0.478285928242783,0.583334133443184,0.583334133709375,0.587205689485197
0.266742266912297,-0.0821984308922583,0.476974346025725,0.266742266912297,-0.0821984308922583,0.476974346025725,0.583334411401382,0.583334411243335,0.581649781053438
0.265442076635691,-0.0797955679036218,0.475481891539651,0.265442076635691,-0.0797955679036218,0.475481891539651,0.583334190525684,0.583334190659029,0.585010353868238
0.264124887663321,-0.0773778984122536,0.474199111499773,0.264124887663321,-0.0773778984122536,0.474199111499773,0.583334370648809,0.583334370573371,0.582396122449346
0.262790938175961,-0.0749456186187818,0.472836412204638,0.262790938175961,-0.0749456186187818,0.472836412204638,0.583334231335485,0.583334231404533,0.584106185800514
0.261440442689663,-0.0724990544097129,0.471589603972869,0.261440442689663,-0.0724990544097129,0.471589603972869,0.583334340565517,0.583334340533901,0.582847575245439
0.260073640033686,-0.0700384825106767,0.470317928098817,0.260073640033686,-0.0700384825106767,0.470317928098817,0.583334257276704,0.583334257114345,0.583701865004036
0.258690752743644,-0.0675642367631282,0.469118504590147,0.258690752743644,-0.0675642367631282,0.469118504590147,0.583334321380245,0.583334321561204,0.583089086351427
0.257292017972002,-0.0650766187624718,0.467922482590499,0.257292017972002,-0.0650766187624718,0.467922482590499,0.583334273166178,0.583334273085625,0.55257047177551
0.255877662914134,-0.0625759575447702,0.465991056435436,0.255877662914134,-0.0625759575447702,0.465991056435436,0.583334320636056,0.583334320730481,0.522065440926898
0.254447908355267,-0.0600623646173066,0.463915932620222,0.254447908355267,-0.0600623646173066,0.463915932620222,0.583335576096655,0.583335576049857,0.49157738691626
0.253002933592199,-0.0575350575933148,0.46183038836603,0.253002933592199,-0.0575350575933148,0.46183038836603,0.583333462068717,0.583333462118268,0.461108309571819
0.251542736761734,-0.0549928232308095,0.459762277731344,0.251542736761734,-0.0549928232308095,0.459762277731344,0.583333341153165,0.5833333411263,0.430660217047587
0.250067524328297,-0.0524340228318782,0.457715232995392,0.250067524328297,-0.0524340228318782,0.457715232995392,0.583335016018882,0.583335016054503,0.400234525950895
0.248577411635904,-0.0498570565168102,0.455687320292458,0.248577411635904,-0.0498570565168102,0.455687320292458,0.583334514422713,0.583334514412873,0.369832334382265
0.247072401275524,-0.0472604398334042,0.453675336267636,0.247072401275524,-0.0472604398334042,0.453675336267636,0.583334701888517,0.583334701909672,0.33945490752512
0.245552648311059,-0.0446425551347987,0.451675808551579,0.245552648311059,-0.0446425551347987,0.451675808551579,0.583334821295152,0.583334821294035,0.30910240169199
0.244018254931602,-0.042001861822484,0.449685193586986,0.244018254931602,-0.042001861822484,0.449685193586986,0.583332757715003,0.58333275772575,0.278775077159026
0.242469281150897,-0.039336886995055,0.447699953132595,0.242469281150897,-0.039336886995055,0.447699953132595,0.583334747670939,0.583334747677489,0.248474034909846
0.24090599411689,-0.0366459765360745,0.445716590653828,0.24090599411689,-0.0366459765360745,0.445716590653828,0.583333537539692,0.583333537548396,0.218199363502276
0.239328369648507,-0.0339277937086945,0.443731612634125,0.239328369648507,-0.0339277937086945,0.443731612634125,0.58333429255247,0.583334292559182,0.187950554024312
0.237736637184373,-0.0311807741640396,0.441741530317517,0.237736637184373,-0.0311807741640396,0.441741530317517,0.583333994773381,0.583333994781163,0.157728327198563
0.23613088034889,-0.0284035254624961,0.439742906716628,0.23613088034889,-0.0284035254624961,0.439742906716628,0.583334606243969,0.583334606250719,0.127533415676531
0.23451128042008,-0.0255945835535241,0.437732336370832,0.23451128042008,-0.0255945835535241,0.437732336370832,0.583334198090112,0.583334198097336,0.0973646066250015
0.232877946339432,-0.0227525827757019,0.435706391043759,0.232877946339432,-0.0227525827757019,0.435706391043759,0.583334448653172,0.583334448565504,0.0672238817827366
0.231231066528997,-0.0198761040279408,0.433661738080751,0.231231066528997,-0.0198761040279408,0.433661738080751,0.583334269378257,0.583334269479428,0.0371103184444823
0.229570781457021,-0.0169638021759906,0.431595012389245,0.229570781457021,-0.0169638021759906,0.431595012389245,0.583334362963364,0.583334362917193,0.0070208592905684
0.227897270416401,-0.0140143192951763,0.429502806860625,0.227897270416401,-0.0140143192951763,0.429502806860625,0.583333603381666,0.583333603431563,-0.0230300308479498
0.226210679266487,-0.0110263568324615,0.427382169995506,0.226210679266487,-0.0110263568324615,0.427382169995506,0.583336741403072,0.583336741680854,-0.0530584821078258
0.224511299838229,-0.00799849619764776,0.4252294960743,0.224511299838229,-0.00799849619764776,0.4252294960743,0.58333221064883,0.583332210376718,-0.0830727138373249
0.222799046559369,-0.00492972236649989,0.423041251322451,0.222799046559369,-0.00492972236649989,0.423041251322451,0.583335552299677,0.583335552458326,-0.113086880790477
0.221074441064988,-0.00181843881093117,0.420813787036595,0.221074441064988,-0.00181843881093117,0.420813787036595,0.583333283924596,0.583333283803596,-0.143114971438144
0.219337409709192,0.00133633034273442,0.418543451326555,0.219337409709192,0.00133633034273442,0.418543451326555,0.583334912332543,0.583334912417854,-0.173143059160954
0.217588331443118,0.00453598934165256,0.416227318885798,0.217588331443118,0.00453598934165256,0.416227318885798,0.583333785721189,0.583333785666165,-0.203157015790136
0.215827281612915,0.00778161515729666,0.413862652159987,0.215827281612915,0.00778161515729666,0.413862652159987,0.583334575431068,0.583334575476746,-0.233174777424881
0.214054558063098,0.0110744836529749,0.41144595829317,0.214054558063098,0.0110744836529749,0.41144595829317,0.583334002275382,0.583334002251765,-0.263192561015129
0.212270311202616,0.0144156991402782,0.408974142184773,0.212270311202616,0.0144156991402782,0.408974142184773,0.583334343303807,0.583334343328567,-0.293210157142426
0.210474802926735,0.0178064535775519,0.406444126158027,0.210474802926735,0.0178064535775519,0.406444126158027,0.583334548982651,0.583334548973085,-0.323237463828957
0.208668239846407,0.0212478599097538,0.403852596888451,0.208668239846407,0.0212478599097538,0.403852596888451,0.583333489816003,0.583333489816989,-0.353264702062355
0.206850817730887,0.0247409966672725,0.401196704862866,0.206850817730887,0.0247409966672725,0.401196704862866,0.58333440420949,0.583334404221032,-0.383291971865406
0.205022844715569,0.0282870314273489,0.398473472220474,0.205022844715569,0.0282870314273489,0.398473472220474,0.583333906310881,0.583333906312586,-0.413305538947276
0.203184489924107,0.0318869693567747,0.395680260811689,0.203184489924107,0.0318869693567747,0.395680260811689,0.583334251762443,0.583334251769729,-0.44331906553705
0.20133603794079,0.0355419075568802,0.392813831002587,0.20133603794079,0.0355419075568802,0.392813831002587,0.583333885302087,0.583333884985584,-0.47333255284772
0.199477706572467,0.0392528524465648,0.389871171375009,0.199477706572467,0.0392528524465648,0.389871171375009,0.583335982846515,0.58333598317107,-0.503359374393726
0.197609822398606,0.0430208955396477,0.386849000431091,0.197609822398606,0.0430208955396477,0.386849000431091,0.583333876066615,0.583333875891544,-0.533386228229343
0.195732490203004,0.0468468830699794,0.383744670721789,0.195732490203004,0.0468468830699794,0.383744670721789,0.583334940256189,0.583334940410239,-0.563403424891434
0.193846124847485,0.0507319484955483,0.380555604563213,0.193846124847485,0.0507319484955483,0.380555604563213,0.583332600316766,0.583332600224548,-0.593430123148059
0.191950860914598,0.0546769217571511,0.377278524080398,0.191950860914598,0.0546769217571511,0.377278524080398,0.58333618908696,0.583336189162121,-0.623447252846967
0.190047177114528,0.0586829535804786,0.373910981426863,0.190047177114528,0.0586829535804786,0.373910981426863,0.583332973195428,0.583332973150481,-0.653460594274949
0.18813507324589,0.0627506925646979,0.370450103841654,0.18813507324589,0.0627506925646979,0.370450103841654,0.58333517889258,0.583335178929408,-0.638671733039038
0.186215077997063,0.0668812929048256,0.368032190679532,0.186215077997063,0.0668812929048256,0.368032190679532,0.583333731573506,0.583333731553693,-0.608143680258814
0.184287325191295,0.0710751804479738,0.366176126211505,0.184287325191295,0.0710751804479738,0.366176126211505,0.58333473587737,0.583334735896075,-0.585796867591541
0.182352349634814,0.0753316756064472,0.364164733212219,0.182352349634814,0.0753316756064472,0.364164733212219,0.58333391424449,0.583333914235416,-0.563524578414608
0.180410586797977,0.0796486437009732,0.362043072684399,0.180410586797977,0.0796486437009732,0.362043072684399,0.583334535117327,0.583334533874627,-0.549172603098117
0.17846264690031,0.084023712326043,0.359624817349042,0.17846264690031,0.084023712326043,0.359624817349042,0.58333412340991,0.583334124638016,-0.54250838320322
0.17650902398662,0.0884544010759875,0.356876049044562,0.17650902398662,0.0884544010759875,0.356876049044562,0.583334832990052,0.583334832257379,-0.543503067754404
0.174550278299874,0.0929386048634932,0.353791945262889,0.174550278299874,0.0929386048634932,0.353791945262889,0.583334529843608,0.583334530423596,-0.55123086179782
0.172586844873722,0.0974745638957411,0.350396444798637,0.172586844873722,0.0974745638957411,0.350396444798637,0.583334334622615,0.583334334283531,-0.564615656891417
0.170619181541098,0.102061056691372,0.346723167824912,0.170619181541098,0.102061056691372,0.346723167824912,0.583333998640281,0.583333998911144,-0.582575680773409
0.168647688323564,0.106697295592416,0.342807438404291,0.168647688323564,0.106697295592416,0.342807438404291,0.583334367432613,0.583334367259759,-0.604166832041557
0.166672756271185,0.111382914973518,0.338680910922665,0.166672756271185,0.111382914973518,0.338680910922665,0.583334191830736,0.583334191961049,-0.600586838922758
0.164694702385739,0.116117833387247,0.33508230347044,0.164694702385739,0.116117833387247,0.33508230347044,0.58333440501274,0.583334404926286,-0.586524654411993
0.162713881927392,0.120902100481844,0.331805897760167,0.162713881927392,0.120902100481844,0.331805897760167,0.583334173434996,0.583334173498413,-0.588434119893552
0.160730668196102,0.125735060538679,0.328132475159139,0.160730668196102,0.125735060538679,0.328132475159139,0.583334386970304,0.583334386927396,-0.583278529660402
0.158745519673846,0.130615456281842,0.324484892939872,0.158745519673846,0.130615456281842,0.324484892939872,0.583334210445972,0.58333421062143,-0.585063032886248
0.156758854389928,0.135542038467706,0.32060456234256,0.156758854389928,0.135542038467706,0.32060456234256,0.58333435582948,0.58333435566346,-0.582932642816343
0.154771118069122,0.140513610867306,0.316709399818919,0.154771118069122,0.140513610867306,0.316709399818919,0.583334243190744,0.583334243366354,-0.584005081573208
0.152782719710889,0.145529069253814,0.31266892051796,0.152782719710889,0.145529069253814,0.31266892051796,0.583334331442743,0.583334331285138,-0.583050542722469
0.150794085571107,0.150587349271856,0.30858706707397,0.150794085571107,0.150587349271856,0.30858706707397,0.583334264740567,0.583334264833921,-0.583622903329171
0.148805620368553,0.155687419299516,0.304397885707434,0.148805620368553,0.155687419299516,0.304397885707434,0.583334315640949,0.583334315566384,-0.583174870521977
0.146817739317298,0.160828261512077,0.300151785987558,0.146817739317298,0.160828261512077,0.300151785987558,0.583334277593994,0.583334277657303,-0.583466739593068
0.144830845017651,0.166008868455256,0.29581618436335,0.144830845017651,0.166008868455256,0.29581618436335,0.583334306130268,0.58333430013456,-0.583251302879713
0.142845345452524,0.171228238848597,0.291416032470098,0.142845345452524,0.171228238848597,0.291416032470098,0.583334284876307,0.583334290900741,-0.583397250858697
0.140861640764756,0.176485376712812,0.286935602525452,0.140861640764756,0.176485376712812,0.286935602525452,0.583334301033431,0.583334297641839,-0.583292419111179
0.138880133193075,0.181779289282434,0.282387538614858,0.138880133193075,0.181779289282434,0.282387538614858,0.583334288497324,0.583334153145342,-0.583364756393578
0.136901219631193,0.187108985278477,0.277764507935827,0.136901219631193,0.187108985278477,0.277764507935827,0.583334298480526,0.552815461419187,-0.58331345471067
0.13492529722704,0.191697477201808,0.273073148988986,0.13492529722704,0.191697477201808,0.273073148988986,0.583334303691132,0.522310611460599,-0.583349174917936
0.132952928324535,0.196142583512554,0.268310476106814,0.132952928324535,0.196142583512554,0.268310476106814,0.583335565861485,0.491822401658064,-0.583325256597743
0.13098545523128,0.200578232096855,0.263481215099893,0.13098545523128,0.200578232096855,0.263481215099893,0.583333453544587,0.461353170880329,-0.583340742229213
0.129024571968918,0.205031715810329,0.258585976561211,0.129024571968918,0.205031715810329,0.258585976561211,0.583333349358575,0.430905087247711,-0.583328265230081
0.127072372504352,0.209505832616857,0.253628736176267,0.127072372504352,0.209505832616857,0.253628736176267,0.583335007863948,0.400479494803805,-0.58333858708766
0.125130904057598,0.213997754978003,0.248611236368223,0.125130904057598,0.213997754978003,0.248611236368223,0.583334522709874,0.370077118582516,-0.583332018787817
0.12320210123318,0.218503373220356,0.243536996326246,0.12320210123318,0.218503373220356,0.243536996326246,0.583334697933501,0.339699393983484,-0.58333645719719
0.12128803126902,0.223018328830379,0.238408204401629,0.12128803126902,0.223018328830379,0.238408204401629,0.583334848676281,0.309346362160358,-0.583333616278663
0.119390689721385,0.227538198491503,0.23322790109189,0.119390689721385,0.227538198491503,0.23322790109189,0.583332732451798,0.279019311939137,-0.583333597539833
0.117512002539066,0.232058604233065,0.227998580565277,0.117512002539066,0.232058604233065,0.227998580565277,0.58333476302573,0.248718065871487,-0.583334156638883
0.115654086030041,0.236575169798892,0.222722907229209,0.115654086030041,0.236575169798892,0.222722907229209,0.583333527980054,0.218442634108118,-0.583333953457717
0.113818734332328,0.241083553173044,0.217403542143243,0.113818734332328,0.241083553173044,0.217403542143243,0.583334291285524,0.188193621398398,-0.58333399296234
0.112007976182367,0.245579464542995,0.212043066631671,0.112007976182367,0.245579464542995,0.212043066631671,0.583333999208377,0.157971190443375,-0.58333420849453
0.110223668004238,0.250058644310222,0.206644051713831,0.110223668004238,0.250058644310222,0.206644051713831,0.583334600882498,0.127775447104556,-0.583334454128449
0.108467739580428,0.254516868068781,0.201209048637965,0.108467739580428,0.254516868068781,0.201209048637965,0.583334202564632,0.0976072471497178,-0.583334305515662
0.106742025061047,0.258949968496181,0.19574059170747,0.106742025061047,0.258949968496181,0.19574059170747,0.583334442979549,0.0674658565773507,-0.583334373554326
0.105048411780878,0.263353781047672,0.190241165477711,0.105048411780878,0.263353781047672,0.190241165477711,0.58333427475908,0.0373498851351154,-0.583334322643155
0.103388715959005,0.267724155512252,0.184713247612492,0.103388715959005,0.267724155512252,0.184713247612492,0.583334364673369,0.00726415589954369,-0.583334330704387
0.101764766110136,0.272057133446826,0.179159281515383,0.101764766110136,0.272057133446826,0.179159281515383,0.583333659772865,-0.0227874216541096,-0.583333683296146
0.100178334667599,0.276348807602485,0.17358170581739,0.100178334667599,0.276348807602485,0.17358170581739,0.583336774279366,-0.0528159403620414,-0.583336757739222
0.0986313099735633,0.280594931974184,0.167982808798158,0.0986313099735633,0.280594931974184,0.167982808798158,0.583332152665299,-0.0828302030284348,-0.583332164252031
0.0971251801206451,0.284791272754286,0.162365225406328,0.0971251801206451,0.284791272754286,0.162365225406328,0.583335577104352,-0.11285848506165,-0.583335568976923
0.0956620215534029,0.288933134673704,0.156730962095446,0.0956620215534029,0.288933134673704,0.156730962095446,0.583333259167072,-0.142872610509775,-0.583333264670613
0.0942432780474218,0.293017182463419,0.151082609820926,0.0942432780474218,0.293017182463419,0.151082609820926,0.583334926382821,-0.172900629000575,-0.583334922593655
0.0928708324252513,0.297038990483374,0.145422280024979,0.0928708324252513,0.297038990483374,0.145422280024979,0.58333377443281,-0.202928507079443,-0.583333777076065
0.0915462326089651,0.300994983366124,0.139752374139015,0.0915462326089651,0.300994983366124,0.139752374139015,0.583334582814385,-0.232956289865889,-0.583334581008565
0.0902712301244128,0.304881450458853,0.134075048711271,0.0902712301244128,0.304881450458853,0.134075048711271,0.583333997022308,-0.262983958544888,-0.583333998309431
0.0890474014946693,0.308694680619822,0.128392591870626,0.0890474014946693,0.308694680619822,0.128392591870626,0.583334347265907,-0.293011449461895,-0.583334346377858
0.0878764130244923,0.312430992789963,0.122707159679754,0.0878764130244923,0.312430992789963,0.122707159679754,0.583334546881491,-0.323025223223791,-0.583334547515753
0.0867598497216876,0.316087084587526,0.117020946061243,0.0867598497216876,0.316087084587526,0.117020946061243,0.583333490604206,-0.353052572767854,-0.583333490166538
0.0856992625158223,0.319658731223538,0.111336136016012,0.0856992625158223,0.319658731223538,0.111336136016012,0.583334402779664,-0.383066220359008,-0.583334403097268
